formulary_code,formulary_name,plan_code,market_segment,carrier,pbm,formulary_type,tier_count,coverage_level,effective_date,termination_date,region,drug_count,prior_auth_pct,step_therapy_pct,quantity_limit_pct,is_active
FORM-REGI-CIGN-2024-0167,CIGNA REGIONAL Enhanced 5-Tier Formulary 2024,COMM_GOLD_001,REGIONAL,CIGNA,CVS_CAREMARK,ENHANCED,5,COMPREHENSIVE,2024-01-01,2024-12-31,WV,3370,22,7,24,true
FORM-REGI-BCBS-2024-0168,BCBS REGIONAL Standard 5-Tier Formulary 2024,CHIP_STD_001,REGIONAL,BCBS,MAGELLAN_RX,STANDARD,5,COMPREHENSIVE,2024-01-01,2024-12-31,SD,3526,17,3,12,true
FORM-REGI-AETN-2024-0169,AETNA REGIONAL Enhanced 5-Tier Formulary 2024,EXCH_SILV_001,REGIONAL,AETNA,OPTUM_RX,ENHANCED,5,STANDARD,2024-01-01,2024-12-31,MA,3651,10,6,30,true
FORM-REGI-UNIT-2024-0170,UNITED_HEALTHCARE REGIONAL Basic 5-Tier Formulary 2024,MCARE_MAPD_001,REGIONAL,UNITED_HEALTHCARE,MAGELLAN_RX,BASIC,5,COMPREHENSIVE,2024-01-01,2024-12-31,NM,2399,15,10,11,true
FORM-REGI-CIGN-2024-0171,CIGNA REGIONAL Enhanced 4-Tier Formulary 2024,IND_GOLD_001,REGIONAL,CIGNA,ENVOLVE_PHARMACY,ENHANCED,4,STANDARD,2024-01-01,2024-12-31,CO,2755,18,15,29,true
FORM-REGI-AETN-2024-0172,AETNA REGIONAL Standard 4-Tier Formulary 2024,EMP_TRAD_001,REGIONAL,AETNA,EXPRESS_SCRIPTS,STANDARD,4,LIMITED,2024-01-01,2024-12-31,NH,2948,15,11,10,true
FORM-REGI-BCBS-2024-0173,BCBS REGIONAL Enhanced 3-Tier Formulary 2024,IND_GOLD_001,REGIONAL,BCBS,HUMANA_PHARMACY,ENHANCED,3,COMPREHENSIVE,2024-01-01,2024-12-31,MT,2528,17,11,17,true
FORM-REGI-UNIT-2024-0174,UNITED_HEALTHCARE REGIONAL Basic 4-Tier Formulary 2024,FEHB_PREM_001,REGIONAL,UNITED_HEALTHCARE,HUMANA_PHARMACY,BASIC,4,LIMITED,2024-01-01,2024-12-31,HI,1486,22,4,22,false
FORM-REGI-CENT-2024-0175,CENTENE REGIONAL Standard 5-Tier Formulary 2024,IND_BRON_001,REGIONAL,CENTENE,PRIME_THERAPEUTICS,STANDARD,5,LIMITED,2024-01-01,2024-12-31,NH,2969,21,13,11,true
FORM-REGI-MOLI-2024-0176,MOLINA REGIONAL Basic 5-Tier Formulary 2024,FEHB_STAND_001,REGIONAL,MOLINA,OPTUM_RX,BASIC,5,BASIC,2024-01-01,2024-12-31,AR,2341,11,6,11,false
FORM-REGI-CIGN-2024-0177,CIGNA REGIONAL Enhanced 5-Tier Formulary 2024,TRICARE_STD_001,REGIONAL,CIGNA,EXPRESS_SCRIPTS,ENHANCED,5,LIMITED,2024-01-01,2024-12-31,TN,2762,11,7,26,true
FORM-REGI-UNIT-2024-0178,UNITED_HEALTHCARE REGIONAL Enhanced 6-Tier Formulary 2024,COMM_PLAT_001,REGIONAL,UNITED_HEALTHCARE,OPTUM_RX,ENHANCED,6,BASIC,2024-01-01,2024-12-31,PA,3732,7,10,11,true
FORM-REGI-AETN-2024-0179,AETNA REGIONAL Enhanced 5-Tier Formulary 2024,FEHB_STAND_001,REGIONAL,AETNA,CVS_CAREMARK,ENHANCED,5,STANDARD,2024-01-01,2024-12-31,KY,3137,6,11,27,true
FORM-REGI-HUMA-2024-0180,HUMANA REGIONAL Specialty 5-Tier Formulary 2024,VA_STANDARD_001,REGIONAL,HUMANA,CVS_CAREMARK,SPECIALTY,5,LIMITED,2024-01-01,2024-12-31,OH,975,23,7,17,true
FORM-REGI-AETN-2024-0181,AETNA REGIONAL Enhanced 4-Tier Formulary 2024,IND_SILV_001,REGIONAL,AETNA,PRIME_THERAPEUTICS,ENHANCED,4,BASIC,2024-01-01,2024-12-31,IL,3095,25,8,14,true
FORM-REGI-UNIT-2024-0182,UNITED_HEALTHCARE REGIONAL Standard 4-Tier Formulary 2024,MCAID_EXP_001,REGIONAL,UNITED_HEALTHCARE,CVS_CAREMARK,STANDARD,4,BASIC,2024-01-01,2024-12-31,MO,3109,12,4,30,true
FORM-REGI-HUMA-2024-0183,HUMANA REGIONAL Enhanced 6-Tier Formulary 2024,CHIP_STD_001,REGIONAL,HUMANA,NAVITUS,ENHANCED,6,BASIC,2024-01-01,2024-12-31,OR,2388,14,6,25,true
FORM-REGI-CIGN-2024-0184,CIGNA REGIONAL Standard 5-Tier Formulary 2024,IND_CATAS_001,REGIONAL,CIGNA,EXPRESS_SCRIPTS,STANDARD,5,COMPREHENSIVE,2024-01-01,2024-12-31,CT,3504,19,5,26,true
FORM-REGI-UNIT-2024-0185,UNITED_HEALTHCARE REGIONAL Enhanced 4-Tier Formulary 2024,TRICARE_PRM_001,REGIONAL,UNITED_HEALTHCARE,CVS_CAREMARK,ENHANCED,4,LIMITED,2024-01-01,2024-12-31,MI,2169,21,12,26,true
FORM-REGI-UNIT-2024-0186,UNITED_HEALTHCARE REGIONAL Enhanced 4-Tier Formulary 2024,TRICARE_STD_001,REGIONAL,UNITED_HEALTHCARE,OPTUM_RX,ENHANCED,4,BASIC,2024-01-01,2024-12-31,VA,2423,6,12,22,true
FORM-REGI-HEAL-2024-0187,HEALTH_NET REGIONAL Standard 5-Tier Formulary 2024,EMP_TRAD_001,REGIONAL,HEALTH_NET,ENVOLVE_PHARMACY,STANDARD,5,COMPREHENSIVE,2024-01-01,2024-12-31,NV,2478,13,7,13,true
FORM-REGI-HUMA-2024-0188,HUMANA REGIONAL Enhanced 5-Tier Formulary 2024,EMP_HDHP_001,REGIONAL,HUMANA,ENVOLVE_PHARMACY,ENHANCED,5,LIMITED,2024-01-01,2024-12-31,NC,3683,19,6,22,false
FORM-REGI-HEAL-2024-0189,HEALTH_NET REGIONAL Standard 3-Tier Formulary 2024,PBMCO_STD_001,REGIONAL,HEALTH_NET,OPTUM_RX,STANDARD,3,COMPREHENSIVE,2024-01-01,2024-12-31,CT,2461,15,5,29,true
FORM-REGI-UNIT-2024-0190,UNITED_HEALTHCARE REGIONAL Standard 3-Tier Formulary 2024,MCARE_MAPD_001,REGIONAL,UNITED_HEALTHCARE,PRIME_THERAPEUTICS,STANDARD,3,BASIC,2024-01-01,2024-12-31,NJ,3401,9,3,11,true
FORM-REGI-BCBS-2024-0191,BCBS REGIONAL Basic 6-Tier Formulary 2024,IND_GOLD_001,REGIONAL,BCBS,HUMANA_PHARMACY,BASIC,6,BASIC,2024-01-01,2024-12-31,OH,1790,16,4,17,true
FORM-REGI-MOLI-2024-0192,MOLINA REGIONAL Standard 3-Tier Formulary 2024,EXCH_SILV_001,REGIONAL,MOLINA,PRIME_THERAPEUTICS,STANDARD,3,STANDARD,2024-01-01,2024-12-31,CT,3644,25,14,10,false
FORM-REGI-HEAL-2024-0193,HEALTH_NET REGIONAL Basic 5-Tier Formulary 2024,MCARE_MAPD_001,REGIONAL,HEALTH_NET,PRIME_THERAPEUTICS,BASIC,5,BASIC,2024-01-01,2024-12-31,SC,2125,5,6,11,true
FORM-REGI-UNIT-2024-0194,UNITED_HEALTHCARE REGIONAL Enhanced 5-Tier Formulary 2024,MCARE_PDPB_001,REGIONAL,UNITED_HEALTHCARE,HUMANA_PHARMACY,ENHANCED,5,COMPREHENSIVE,2024-01-01,2024-12-31,ID,3919,12,6,28,true
FORM-REGI-UNIT-2024-0195,UNITED_HEALTHCARE REGIONAL Basic 4-Tier Formulary 2024,EMP_PREM_001,REGIONAL,UNITED_HEALTHCARE,MAGELLAN_RX,BASIC,4,LIMITED,2024-01-01,2024-12-31,WY,1761,10,8,26,true
FORM-REGI-KAIS-2024-0196,KAISER REGIONAL Standard 4-Tier Formulary 2024,EMP_PREM_001,REGIONAL,KAISER,ENVOLVE_PHARMACY,STANDARD,4,BASIC,2024-01-01,2024-12-31,OH,2472,5,15,23,true
FORM-REGI-HUMA-2024-0197,HUMANA REGIONAL Basic 4-Tier Formulary 2024,MCAID_EXP_001,REGIONAL,HUMANA,NAVITUS,BASIC,4,STANDARD,2024-01-01,2024-12-31,SC,2449,6,3,28,true
FORM-REGI-CIGN-2024-0198,CIGNA REGIONAL Specialty 4-Tier Formulary 2024,MCARE_SUPP_001,REGIONAL,CIGNA,OPTUM_RX,SPECIALTY,4,COMPREHENSIVE,2024-01-01,2024-12-31,MI,1441,9,13,11,true
FORM-REGI-HUMA-2024-0199,HUMANA REGIONAL Enhanced 6-Tier Formulary 2024,VA_STANDARD_001,REGIONAL,HUMANA,CVS_CAREMARK,ENHANCED,6,LIMITED,2024-01-01,2024-12-31,NH,2930,14,10,16,true
FORM-REGI-HEAL-2024-0200,HEALTH_NET REGIONAL Mail Order 5-Tier Formulary 2024,VA_STANDARD_001,REGIONAL,HEALTH_NET,HUMANA_PHARMACY,MAIL_ORDER,5,LIMITED,2024-01-01,2024-12-31,NC,3119,21,9,28,true
FORM-REGI-MOLI-2024-0201,MOLINA REGIONAL Standard 5-Tier Formulary 2024,COMM_GOLD_001,REGIONAL,MOLINA,MAGELLAN_RX,STANDARD,5,BASIC,2024-01-01,2024-12-31,WV,2863,15,5,11,true
FORM-REGI-MOLI-2024-0202,MOLINA REGIONAL Basic 3-Tier Formulary 2024,EXCH_SILV_001,REGIONAL,MOLINA,NAVITUS,BASIC,3,COMPREHENSIVE,2024-01-01,2024-12-31,DE,1966,15,8,24,true
FORM-REGI-HEAL-2024-0203,HEALTH_NET REGIONAL Specialty 4-Tier Formulary 2024,IND_GOLD_001,REGIONAL,HEALTH_NET,MEDIMPACT,SPECIALTY,4,LIMITED,2024-01-01,2024-12-31,WV,726,7,5,21,true
FORM-REGI-BCBS-2024-0204,BCBS REGIONAL Standard 5-Tier Formulary 2024,CHIP_STD_001,REGIONAL,BCBS,CVS_CAREMARK,STANDARD,5,BASIC,2024-01-01,2024-12-31,GA,2045,13,13,14,true
FORM-REGI-UNIT-2024-0205,UNITED_HEALTHCARE REGIONAL Standard 5-Tier Formulary 2024,COMM_HDHP_001,REGIONAL,UNITED_HEALTHCARE,PRIME_THERAPEUTICS,STANDARD,5,STANDARD,2024-01-01,2024-12-31,GA,3867,23,14,14,true
FORM-REGI-UNIT-2024-0206,UNITED_HEALTHCARE REGIONAL Standard 3-Tier Formulary 2024,MCAID_STD_001,REGIONAL,UNITED_HEALTHCARE,MAGELLAN_RX,STANDARD,3,BASIC,2024-01-01,2024-12-31,LA,2910,16,15,13,false
FORM-REGI-HUMA-2024-0207,HUMANA REGIONAL Standard 4-Tier Formulary 2024,TRICARE_PRM_001,REGIONAL,HUMANA,ELIXIR,STANDARD,4,STANDARD,2024-01-01,2024-12-31,VA,2809,14,12,24,true
FORM-REGI-HUMA-2024-0208,HUMANA REGIONAL Basic 5-Tier Formulary 2024,EMP_PREM_001,REGIONAL,HUMANA,PRIME_THERAPEUTICS,BASIC,5,BASIC,2024-01-01,2024-12-31,WI,2259,19,14,20,true
FORM-REGI-MOLI-2024-0209,MOLINA REGIONAL Enhanced 4-Tier Formulary 2024,FEHB_BASIC_001,REGIONAL,MOLINA,MEDIMPACT,ENHANCED,4,LIMITED,2024-01-01,2024-12-31,MT,3332,5,4,21,true
FORM-REGI-UNIT-2024-0210,UNITED_HEALTHCARE REGIONAL Standard 4-Tier Formulary 2024,VA_STANDARD_001,REGIONAL,UNITED_HEALTHCARE,CVS_CAREMARK,STANDARD,4,COMPREHENSIVE,2024-01-01,2024-12-31,DE,2386,18,10,19,true
FORM-REGI-MOLI-2024-0211,MOLINA REGIONAL Enhanced 4-Tier Formulary 2024,EMP_HDHP_001,REGIONAL,MOLINA,EXPRESS_SCRIPTS,ENHANCED,4,STANDARD,2024-01-01,2024-12-31,WA,2823,23,5,26,true
FORM-REGI-BCBS-2024-0212,BCBS REGIONAL Specialty 5-Tier Formulary 2024,IND_SILV_001,REGIONAL,BCBS,ELIXIR,SPECIALTY,5,COMPREHENSIVE,2024-01-01,2024-12-31,WA,516,14,10,21,true
FORM-REGI-HEAL-2024-0213,HEALTH_NET REGIONAL Standard 4-Tier Formulary 2024,FEHB_PREM_001,REGIONAL,HEALTH_NET,ELIXIR,STANDARD,4,BASIC,2024-01-01,2024-12-31,MN,2957,19,9,27,true
FORM-REGI-HEAL-2024-0214,HEALTH_NET REGIONAL Basic 3-Tier Formulary 2024,FEHB_BASIC_001,REGIONAL,HEALTH_NET,MEDIMPACT,BASIC,3,BASIC,2024-01-01,2024-12-31,CT,2107,20,10,18,true
FORM-REGI-UNIT-2024-0215,UNITED_HEALTHCARE REGIONAL Basic 4-Tier Formulary 2024,PBMCO_STD_001,REGIONAL,UNITED_HEALTHCARE,CVS_CAREMARK,BASIC,4,COMPREHENSIVE,2024-01-01,2024-12-31,NM,1350,17,11,23,true
FORM-REGI-CENT-2024-0216,CENTENE REGIONAL Basic 3-Tier Formulary 2024,EMP_TRAD_001,REGIONAL,CENTENE,PRIME_THERAPEUTICS,BASIC,3,LIMITED,2024-01-01,2024-12-31,TX,1822,6,4,16,true
FORM-REGI-BCBS-2024-0217,BCBS REGIONAL Enhanced 5-Tier Formulary 2024,COMM_GOLD_001,REGIONAL,BCBS,ENVOLVE_PHARMACY,ENHANCED,5,BASIC,2024-01-01,2024-12-31,AR,2523,17,3,27,true
FORM-REGI-CIGN-2024-0218,CIGNA REGIONAL Standard 5-Tier Formulary 2024,MCARE_SUPP_001,REGIONAL,CIGNA,HUMANA_PHARMACY,STANDARD,5,BASIC,2024-01-01,2024-12-31,PA,3284,5,12,30,true
FORM-REGI-MOLI-2024-0219,MOLINA REGIONAL Basic 4-Tier Formulary 2024,IND_GOLD_001,REGIONAL,MOLINA,MAGELLAN_RX,BASIC,4,BASIC,2024-01-01,2024-12-31,OH,1415,22,11,29,true
FORM-REGI-ANTH-2024-0220,ANTHEM REGIONAL Standard 5-Tier Formulary 2024,MCARE_MAPD_001,REGIONAL,ANTHEM,EXPRESS_SCRIPTS,STANDARD,5,BASIC,2024-01-01,2024-12-31,IA,3097,24,5,20,true
FORM-REGI-ANTH-2024-0221,ANTHEM REGIONAL Standard 3-Tier Formulary 2024,FEHB_STAND_001,REGIONAL,ANTHEM,OPTUM_RX,STANDARD,3,LIMITED,2024-01-01,2024-12-31,ME,2528,22,3,19,true
FORM-REGI-ANTH-2024-0222,ANTHEM REGIONAL Standard 5-Tier Formulary 2024,IND_SILV_001,REGIONAL,ANTHEM,CVS_CAREMARK,STANDARD,5,COMPREHENSIVE,2024-01-01,2024-12-31,PA,3397,25,9,28,true
FORM-REGI-HEAL-2024-0223,HEALTH_NET REGIONAL Enhanced 4-Tier Formulary 2024,IND_SILV_001,REGIONAL,HEALTH_NET,CVS_CAREMARK,ENHANCED,4,LIMITED,2024-01-01,2024-12-31,WY,3013,18,12,28,true
FORM-REGI-UNIT-2024-0224,UNITED_HEALTHCARE REGIONAL Standard 5-Tier Formulary 2024,COMM_BRON_001,REGIONAL,UNITED_HEALTHCARE,EXPRESS_SCRIPTS,STANDARD,5,BASIC,2024-01-01,2024-12-31,HI,2970,14,4,10,true
FORM-REGI-KAIS-2024-0225,KAISER REGIONAL Standard 5-Tier Formulary 2024,COMM_GOLD_001,REGIONAL,KAISER,HUMANA_PHARMACY,STANDARD,5,STANDARD,2024-01-01,2024-12-31,RI,2806,17,9,25,true
FORM-REGI-CIGN-2024-0226,CIGNA REGIONAL Standard 3-Tier Formulary 2024,COMM_HDHP_001,REGIONAL,CIGNA,CVS_CAREMARK,STANDARD,3,COMPREHENSIVE,2024-01-01,2024-12-31,MO,3402,7,10,12,true
FORM-REGI-BCBS-2024-0227,BCBS REGIONAL Enhanced 4-Tier Formulary 2024,IND_CATAS_001,REGIONAL,BCBS,HUMANA_PHARMACY,ENHANCED,4,LIMITED,2024-01-01,2024-12-31,SD,3874,24,5,22,true
FORM-REGI-MOLI-2024-0228,MOLINA REGIONAL Basic 5-Tier Formulary 2024,MCARE_PDPE_001,REGIONAL,MOLINA,EXPRESS_SCRIPTS,BASIC,5,STANDARD,2024-01-01,2024-12-31,LA,1274,12,12,24,true
FORM-REGI-KAIS-2024-0229,KAISER REGIONAL Standard 5-Tier Formulary 2024,UNION_PREM_001,REGIONAL,KAISER,ENVOLVE_PHARMACY,STANDARD,5,STANDARD,2024-01-01,2024-12-31,SD,2623,21,6,11,true
FORM-REGI-BCBS-2024-0230,BCBS REGIONAL Standard 3-Tier Formulary 2024,EXCH_GOLD_001,REGIONAL,BCBS,CVS_CAREMARK,STANDARD,3,COMPREHENSIVE,2024-01-01,2024-12-31,IL,2817,13,9,22,true
FORM-REGI-MOLI-2024-0231,MOLINA REGIONAL Standard 5-Tier Formulary 2024,IND_BRON_001,REGIONAL,MOLINA,HUMANA_PHARMACY,STANDARD,5,BASIC,2024-01-01,2024-12-31,HI,2059,13,8,25,true
FORM-REGI-CENT-2024-0232,CENTENE REGIONAL Basic 4-Tier Formulary 2024,COMM_SILV_001,REGIONAL,CENTENE,MAGELLAN_RX,BASIC,4,BASIC,2024-01-01,2024-12-31,SC,1328,23,12,23,true
FORM-REGI-ANTH-2024-0233,ANTHEM REGIONAL Standard 4-Tier Formulary 2024,COMM_GOLD_001,REGIONAL,ANTHEM,OPTUM_RX,STANDARD,4,STANDARD,2024-01-01,2024-12-31,SC,2575,8,13,25,true
FORM-REGI-CENT-2024-0234,CENTENE REGIONAL Standard 4-Tier Formulary 2024,MCARE_SUPP_001,REGIONAL,CENTENE,PRIME_THERAPEUTICS,STANDARD,4,COMPREHENSIVE,2024-01-01,2024-12-31,NY,3918,17,10,19,true
FORM-REGI-CENT-2024-0235,CENTENE REGIONAL Standard 5-Tier Formulary 2024,EMP_PREM_001,REGIONAL,CENTENE,HUMANA_PHARMACY,STANDARD,5,BASIC,2024-01-01,2024-12-31,OR,3826,23,3,22,true
FORM-REGI-CENT-2024-0236,CENTENE REGIONAL Standard 4-Tier Formulary 2024,EXCH_SILV_001,REGIONAL,CENTENE,ELIXIR,STANDARD,4,LIMITED,2024-01-01,2024-12-31,AR,2774,6,10,27,true
FORM-REGI-CIGN-2024-0237,CIGNA REGIONAL Mail Order 5-Tier Formulary 2024,IND_GOLD_001,REGIONAL,CIGNA,MEDIMPACT,MAIL_ORDER,5,STANDARD,2024-01-01,2024-12-31,TX,2551,22,12,21,true
FORM-REGI-CIGN-2024-0238,CIGNA REGIONAL Basic 3-Tier Formulary 2024,UNION_STD_001,REGIONAL,CIGNA,HUMANA_PHARMACY,BASIC,3,STANDARD,2024-01-01,2024-12-31,VT,1250,16,10,18,true
FORM-REGI-ANTH-2024-0239,ANTHEM REGIONAL Standard 5-Tier Formulary 2024,TRICARE_STD_001,REGIONAL,ANTHEM,MEDIMPACT,STANDARD,5,LIMITED,2024-01-01,2024-12-31,AL,2117,13,7,24,true
FORM-REGI-UNIT-2024-0240,UNITED_HEALTHCARE REGIONAL Enhanced 4-Tier Formulary 2024,UNION_PREM_001,REGIONAL,UNITED_HEALTHCARE,PRIME_THERAPEUTICS,ENHANCED,4,BASIC,2024-01-01,2024-12-31,NV,2451,10,15,16,true
FORM-REGI-MOLI-2024-0241,MOLINA REGIONAL Enhanced 4-Tier Formulary 2024,COMM_GOLD_001,REGIONAL,MOLINA,ENVOLVE_PHARMACY,ENHANCED,4,LIMITED,2024-01-01,2024-12-31,MN,3629,19,11,21,true
FORM-REGI-HUMA-2024-0242,HUMANA REGIONAL Basic 5-Tier Formulary 2024,COMM_HDHP_001,REGIONAL,HUMANA,NAVITUS,BASIC,5,BASIC,2024-01-01,2024-12-31,KS,1139,24,4,18,true
FORM-REGI-KAIS-2024-0243,KAISER REGIONAL Enhanced 5-Tier Formulary 2024,MCARE_PDPB_001,REGIONAL,KAISER,MEDIMPACT,ENHANCED,5,BASIC,2024-01-01,2024-12-31,ME,3250,23,11,16,true
FORM-REGI-UNIT-2024-0244,UNITED_HEALTHCARE REGIONAL Standard 5-Tier Formulary 2024,TRICARE_STD_001,REGIONAL,UNITED_HEALTHCARE,NAVITUS,STANDARD,5,STANDARD,2024-01-01,2024-12-31,CO,2637,5,3,21,true
FORM-REGI-CIGN-2024-0245,CIGNA REGIONAL Standard 5-Tier Formulary 2024,MCAID_STD_001,REGIONAL,CIGNA,MEDIMPACT,STANDARD,5,COMPREHENSIVE,2024-01-01,2024-12-31,MI,3544,13,5,19,true
FORM-REGI-AETN-2024-0246,AETNA REGIONAL Enhanced 5-Tier Formulary 2024,MCARE_MAPD_001,REGIONAL,AETNA,MAGELLAN_RX,ENHANCED,5,LIMITED,2024-01-01,2024-12-31,ME,2764,5,9,29,true
FORM-REGI-CIGN-2024-0247,CIGNA REGIONAL Standard 5-Tier Formulary 2024,EMP_HDHP_001,REGIONAL,CIGNA,PRIME_THERAPEUTICS,STANDARD,5,BASIC,2024-01-01,2024-12-31,OK,3079,8,12,23,true
FORM-REGI-MOLI-2024-0248,MOLINA REGIONAL Standard 5-Tier Formulary 2024,EMP_PREM_001,REGIONAL,MOLINA,MEDIMPACT,STANDARD,5,COMPREHENSIVE,2024-01-01,2024-12-31,MD,3990,16,9,13,true
FORM-REGI-BCBS-2024-0249,BCBS REGIONAL Basic 5-Tier Formulary 2024,EMP_HDHP_001,REGIONAL,BCBS,OPTUM_RX,BASIC,5,BASIC,2024-01-01,2024-12-31,NJ,1389,8,11,20,true
FORM-REGI-CIGN-2024-0250,CIGNA REGIONAL Mail Order 5-Tier Formulary 2024,EMP_HDHP_001,REGIONAL,CIGNA,OPTUM_RX,MAIL_ORDER,5,BASIC,2024-01-01,2024-12-31,MA,3261,16,5,21,true
FORM-REGI-AETN-2024-0251,AETNA REGIONAL Standard 5-Tier Formulary 2024,MCAID_EXP_001,REGIONAL,AETNA,MEDIMPACT,STANDARD,5,COMPREHENSIVE,2024-01-01,2024-12-31,NJ,2664,24,15,23,true
FORM-REGI-MOLI-2024-0252,MOLINA REGIONAL Standard 5-Tier Formulary 2024,MCARE_MAPD_001,REGIONAL,MOLINA,MEDIMPACT,STANDARD,5,LIMITED,2024-01-01,2024-12-31,NC,2714,24,8,11,true
FORM-REGI-ANTH-2024-0253,ANTHEM REGIONAL Specialty 4-Tier Formulary 2024,TRICARE_PRM_001,REGIONAL,ANTHEM,MAGELLAN_RX,SPECIALTY,4,LIMITED,2024-01-01,2024-12-31,WA,1303,19,9,11,true
FORM-REGI-UNIT-2024-0254,UNITED_HEALTHCARE REGIONAL Standard 4-Tier Formulary 2024,MCARE_PDPE_001,REGIONAL,UNITED_HEALTHCARE,PRIME_THERAPEUTICS,STANDARD,4,LIMITED,2024-01-01,2024-12-31,OR,3218,13,9,23,true
FORM-REGI-AETN-2024-0255,AETNA REGIONAL Enhanced 4-Tier Formulary 2024,COMM_SILV_001,REGIONAL,AETNA,HUMANA_PHARMACY,ENHANCED,4,LIMITED,2024-01-01,2024-12-31,WV,2545,22,4,23,true
FORM-REGI-KAIS-2024-0256,KAISER REGIONAL Basic 5-Tier Formulary 2024,MCAID_STD_001,REGIONAL,KAISER,NAVITUS,BASIC,5,COMPREHENSIVE,2024-01-01,2024-12-31,VT,1847,20,8,15,true
FORM-REGI-ANTH-2024-0257,ANTHEM REGIONAL Standard 4-Tier Formulary 2024,FEHB_STAND_001,REGIONAL,ANTHEM,CVS_CAREMARK,STANDARD,4,BASIC,2024-01-01,2024-12-31,KS,3832,21,4,24,true
FORM-REGI-ANTH-2024-0258,ANTHEM REGIONAL Standard 5-Tier Formulary 2024,IND_SILV_001,REGIONAL,ANTHEM,OPTUM_RX,STANDARD,5,COMPREHENSIVE,2024-01-01,2024-12-31,MA,3942,17,10,26,true
FORM-REGI-HUMA-2024-0259,HUMANA REGIONAL Specialty 6-Tier Formulary 2024,COMM_PLAT_001,REGIONAL,HUMANA,EXPRESS_SCRIPTS,SPECIALTY,6,COMPREHENSIVE,2024-01-01,2024-12-31,CT,1306,21,4,20,true
FORM-REGI-AETN-2024-0260,AETNA REGIONAL Specialty 4-Tier Formulary 2024,FEHB_STAND_001,REGIONAL,AETNA,ENVOLVE_PHARMACY,SPECIALTY,4,STANDARD,2024-01-01,2024-12-31,KY,1038,20,11,15,true
FORM-REGI-AETN-2024-0261,AETNA REGIONAL Standard 5-Tier Formulary 2024,IND_GOLD_001,REGIONAL,AETNA,ELIXIR,STANDARD,5,BASIC,2024-01-01,2024-12-31,KS,3639,22,8,28,true
FORM-REGI-UNIT-2024-0262,UNITED_HEALTHCARE REGIONAL Standard 5-Tier Formulary 2024,COMM_SILV_001,REGIONAL,UNITED_HEALTHCARE,MEDIMPACT,STANDARD,5,COMPREHENSIVE,2024-01-01,2024-12-31,NE,3878,11,9,15,true
FORM-REGI-KAIS-2024-0263,KAISER REGIONAL Specialty 4-Tier Formulary 2024,IND_CATAS_001,REGIONAL,KAISER,MAGELLAN_RX,SPECIALTY,4,LIMITED,2024-01-01,2024-12-31,ID,697,17,12,20,true
FORM-REGI-ANTH-2024-0264,ANTHEM REGIONAL Enhanced 4-Tier Formulary 2024,COMM_BRON_001,REGIONAL,ANTHEM,NAVITUS,ENHANCED,4,COMPREHENSIVE,2024-01-01,2024-12-31,MO,3363,15,15,13,false
FORM-REGI-BCBS-2024-0265,BCBS REGIONAL Enhanced 5-Tier Formulary 2024,VA_STANDARD_001,REGIONAL,BCBS,ELIXIR,ENHANCED,5,COMPREHENSIVE,2024-01-01,2024-12-31,AL,3698,10,9,20,true
FORM-REGI-HUMA-2024-0266,HUMANA REGIONAL Standard 3-Tier Formulary 2024,COMM_PLAT_001,REGIONAL,HUMANA,CVS_CAREMARK,STANDARD,3,LIMITED,2024-01-01,2024-12-31,VT,3639,20,5,21,true
FORM-REGI-ANTH-2024-0267,ANTHEM REGIONAL Basic 4-Tier Formulary 2024,COMM_PLAT_001,REGIONAL,ANTHEM,OPTUM_RX,BASIC,4,STANDARD,2024-01-01,2024-12-31,LA,1236,16,8,20,true
FORM-REGI-AETN-2024-0268,AETNA REGIONAL Basic 3-Tier Formulary 2024,IND_CATAS_001,REGIONAL,AETNA,ENVOLVE_PHARMACY,BASIC,3,COMPREHENSIVE,2024-01-01,2024-12-31,OR,2397,23,13,28,true
FORM-REGI-AETN-2024-0269,AETNA REGIONAL Enhanced 5-Tier Formulary 2024,MCARE_PDPE_001,REGIONAL,AETNA,EXPRESS_SCRIPTS,ENHANCED,5,STANDARD,2024-01-01,2024-12-31,MT,3770,15,4,24,true
FORM-REGI-UNIT-2024-0270,UNITED_HEALTHCARE REGIONAL Enhanced 5-Tier Formulary 2024,FEHB_BASIC_001,REGIONAL,UNITED_HEALTHCARE,ENVOLVE_PHARMACY,ENHANCED,5,STANDARD,2024-01-01,2024-12-31,UT,3151,6,5,14,true
FORM-REGI-UNIT-2024-0271,UNITED_HEALTHCARE REGIONAL Enhanced 5-Tier Formulary 2024,EMP_PREM_001,REGIONAL,UNITED_HEALTHCARE,PRIME_THERAPEUTICS,ENHANCED,5,STANDARD,2024-01-01,2024-12-31,NH,2662,22,15,17,false
FORM-REGI-BCBS-2024-0272,BCBS REGIONAL Standard 6-Tier Formulary 2024,FEHB_PREM_001,REGIONAL,BCBS,ENVOLVE_PHARMACY,STANDARD,6,STANDARD,2024-01-01,2024-12-31,PA,2123,24,4,11,true
FORM-REGI-KAIS-2024-0273,KAISER REGIONAL Specialty 5-Tier Formulary 2024,COMM_PLAT_001,REGIONAL,KAISER,NAVITUS,SPECIALTY,5,LIMITED,2024-01-01,2024-12-31,MI,1373,12,4,12,true
