ndc_code,drug_name,generic_name,strength,dosage_form,route,manufacturer,drug_class,therapeutic_category,is_generic,is_brand,is_specialty,is_controlled,dea_schedule,awp_price,wac_price,mac_price,package_size,package_unit,fda_approval_date,is_active
49226-16072-65,Cardixr,predvir,1%,CREAM,ORAL,ASTRAZENECA,MACROLIDE,ANTIBIOTICS,false,true,false,false,,456.81,374.58,,30,ML,2017-09-20,true
38941-16073-96,Xenotri,cipprazole,50mg/5ml,SOLUTION,ORAL,BOEHRINGER_INGELHEIM,ANTICOAGULANT,CARDIOVASCULAR,false,true,false,false,,127.45,104.51,,240,ML,2013-09-05,true
82126-16074-64,Cefdipine,cefdipine,150mg,CAPSULE,ORAL,ZYDUS,CALCIUM_CHANNEL_BLOCKER,CARDIOVASCULAR,true,false,false,false,,44.33,37.68,31.03,90,EA,2013-01-28,true
98033-16075-25,Prozepam,prozepam,100mg/ml,INJECTION,ORAL,CIPLA,CALCIUM_CHANNEL_BLOCKER,CARDIOVASCULAR,true,false,false,false,,46.99,39.94,32.89,1,ML,1982-12-22,true
22870-16076-67,Ketpril,ketpril,125mg/5ml,SUSPENSION,TOPICAL,MYLAN,ANTIDEPRESSANT,CNS,true,false,false,false,,36.05,30.64,25.23,100,ML,2023-06-01,true
93762-16077-06,Azzolam,azzolam,200mg,CAPSULE,ORAL,CIPLA,MUSCLE_RELAXANT,PAIN_MANAGEMENT,true,false,false,false,,40.26,34.22,28.18,100,EA,1983-05-23,true
63550-16078-75,Immunoquad,tamstatin,10mg,TABLET,ORAL,ROCHE,TOPICAL_ANALGESIC,PAIN_MANAGEMENT,false,true,false,false,,461.59,378.50,,100,EA,2021-06-24,true
69687-16079-66,Amfloxacin,amfloxacin,100mg,TABLET,INJECTION,MYLAN,ANTIEMETIC,GASTROINTESTINAL,true,false,false,false,,17.75,15.09,12.42,90,EA,1995-06-22,true
67305-16080-58,Cloprazole,cloprazole,40mg,TABLET,ORAL,MYLAN,ANTIDEPRESSANT,CNS,true,false,false,false,,22.65,19.25,15.85,90,EA,2008-09-10,true
17871-16081-68,Benfloxacin,benfloxacin,5mg/5ml,SOLUTION,OPHTHALMIC,LUPIN,STIMULANT,CNS,true,false,false,true,IV,39.13,33.26,27.39,480,ML,2016-05-19,true
55938-16082-09,Levcillin,levcillin,50mg,TABLET,INJECTION,ZYDUS,ACE_INHIBITOR,CARDIOVASCULAR,true,false,false,false,,40.69,34.59,28.48,100,EA,2015-06-01,true
12980-16083-28,Dermla,cippril,5mg,TABLET,ORAL,MERCK,THYROID,ENDOCRINE,false,true,false,false,,232.94,191.01,,100,EA,2012-08-16,true
11968-16084-54,Lipoquad,levazole,10mg,TABLET,OPHTHALMIC,MERCK,ANTIDEPRESSANT,CNS,false,true,true,false,,8992.52,7194.02,,60,EA,2015-12-15,true
10294-16085-01,Risstatin,risstatin,75mg,CAPSULE,TOPICAL,ZYDUS,ANTIEMETIC,GASTROINTESTINAL,true,false,false,false,,26.36,22.41,18.45,500,EA,2019-07-11,true
49048-16086-22,Immunoquad,cipstatin,0.5%,CREAM,ORAL,GILEAD,IMMUNOTHERAPY,ONCOLOGY,false,true,false,false,,490.86,402.51,,60,ML,2004-06-19,true
31323-16087-73,Lipohct,tamfloxacin,125mg/5ml,SUSPENSION,ORAL,AMGEN,GLAUCOMA,OPHTHALMOLOGY,false,true,false,false,,188.34,154.44,,150,ML,2005-02-08,true
59731-16088-29,Levvir,levvir,20mg,TABLET,TOPICAL,SANDOZ,LAXATIVE,GASTROINTESTINAL,true,false,false,false,,21.05,17.89,14.73,30,EA,2023-12-01,true
31251-16089-78,Enfloxacin,enfloxacin,12mcg/hr,PATCH,ORAL,MYLAN,OPIOID,CNS,true,false,false,false,,27.63,23.49,19.34,5,ML,1989-10-15,true
98749-16090-29,Levvir,levvir,250mg,TABLET,ORAL,AUROBINDO,PSORIASIS_TREATMENT,DERMATOLOGY,true,false,false,false,,12.49,10.62,8.74,30,EA,2016-02-02,true
75233-16091-95,Ultrala,simvir,50mg,TABLET,ORAL,GILEAD,STIMULANT,CNS,false,true,false,true,II,347.78,285.18,,500,EA,2007-11-12,true
50053-16092-24,Predolol,predolol,1%,CREAM,TOPICAL,LUPIN,CORTICOSTEROID,RESPIRATORY,true,false,false,false,,6.90,5.87,4.83,60,ML,2020-01-21,true
57319-16093-01,Cardiplex,cefsartan,10mg/ml,INJECTION,ORAL,BRISTOL_MYERS_SQUIBB,DIURETIC,CARDIOVASCULAR,false,true,true,false,,8804.54,7043.63,,25,ML,2010-07-28,true
56864-16094-29,Biocare,ompril,200mg,CAPSULE,TOPICAL,ELI_LILLY,CALCIUM_CHANNEL_BLOCKER,CARDIOVASCULAR,false,true,false,false,,54.74,44.89,,90,EA,1997-10-03,true
72686-16095-71,Ibucillin,ibucillin,0.1%,CREAM,INJECTION,SANDOZ,H2_BLOCKER,GASTROINTESTINAL,true,false,false,false,,19.92,16.93,13.94,45,ML,2002-02-17,false
41943-16096-48,Azolol,azolol,50mg/5ml,SOLUTION,ORAL,MYLAN,PENICILLIN,ANTIBIOTICS,true,false,false,false,,28.14,23.92,19.70,120,ML,2011-12-11,true
11489-16097-06,Parsartan,parsartan,200mg,CAPSULE,ORAL,ACTAVIS,ANTIPARASITIC,OTHER,true,false,false,false,,39.01,33.16,27.31,90,EA,2010-05-05,true
29215-16098-72,Ibufloxacin,ibufloxacin,20mg,TABLET,ORAL,SANDOZ,IMMUNOTHERAPY,ONCOLOGY,true,false,false,false,,11.15,9.48,7.80,100,EA,1998-09-23,false
64993-16099-59,Hepaplus,simcillin,12mcg/hr,PATCH,ORAL,BAYER,ANTIFUNGAL,DERMATOLOGY,false,true,false,false,,329.75,270.39,,10,ML,2006-06-11,true
07914-16100-12,Simpril,simpril,500mg,TABLET,ORAL,ACTAVIS,NSAID,PAIN_MANAGEMENT,true,false,false,false,,3.74,3.18,2.62,500,EA,2008-03-26,true
47721-16101-32,Metvir,metvir,100mg,TABLET,ORAL,CIPLA,NSAID,PAIN_MANAGEMENT,true,false,false,false,,10.27,8.73,7.19,90,EA,2010-09-17,true
80881-16102-40,Immunoduo,hydprazole,5mg,TABLET,INHALATION,PFIZER,ANTICOAGULANT,CARDIOVASCULAR,false,true,false,false,,108.24,88.76,,30,EA,1996-02-06,false
27024-16103-42,Tampril,tampril,500mg/5ml,SUSPENSION,ORAL,DR_REDDY,CEPHALOSPORIN,ANTIBIOTICS,true,false,false,false,,45.06,38.30,31.54,200,ML,1990-11-08,true
66880-16104-96,Tamdipine,tamdipine,10mg/5ml,SOLUTION,ORAL,LUPIN,BETA_BLOCKER,CARDIOVASCULAR,true,false,false,false,,34.22,29.09,23.95,240,ML,1986-06-09,true
03815-16105-35,Parzolam,parzolam,250mg,TABLET,ORAL,DR_REDDY,SUPPLEMENT,OTHER,true,false,false,false,,42.79,36.37,29.95,500,EA,1986-03-11,true
42559-16106-29,Serocare,doxazole,200mcg,INHALER,ORAL,ROCHE,ACNE_TREATMENT,DERMATOLOGY,false,true,true,false,,9274.70,7419.76,,3,ML,2016-11-10,true
53464-16107-74,Zolcycline,zolcycline,200mg,CAPSULE,INHALATION,ZYDUS,CORTICOSTEROID,RESPIRATORY,true,false,false,false,,24.25,20.61,16.97,500,EA,1980-04-25,false
89755-16108-50,Benpril,benpril,500mg,TABLET,ORAL,SANDOZ,ANTIPARASITIC,OTHER,true,false,false,false,,15.62,13.28,10.93,500,EA,2000-04-17,true
10929-16109-18,Xenohct,warfloxacin,0.5%,CREAM,ORAL,MERCK,BIOLOGIC,IMMUNOLOGY,false,true,false,false,,328.06,269.01,,30,ML,2018-05-02,true
79891-16110-86,Doxzolam,doxzolam,500mg,TABLET,ORAL,SANDOZ,METFORMIN,DIABETES,true,false,false,false,,18.06,15.35,12.64,30,EA,1996-01-11,true
29587-16111-37,Ketprazole,ketprazole,25mg,SUPPOSITORY,ORAL,ZYDUS,GLP1_AGONIST,DIABETES,true,false,false,false,,31.44,26.72,22.01,24,ML,2006-06-25,true
86288-16112-67,Doxsartan,doxsartan,100mcg,INHALER,ORAL,SUN_PHARMA,VITAMIN,OTHER,true,false,false,false,,45.74,38.88,32.02,1,ML,2014-06-18,true
67821-16113-97,Flexcr,napsartan,100mg,SUPPOSITORY,ORAL,BRISTOL_MYERS_SQUIBB,MACROLIDE,ANTIBIOTICS,false,true,false,false,,339.60,278.47,,12,ML,2009-04-09,true
65713-16114-61,Entriptan,entriptan,20mg,TABLET,TOPICAL,TEVA,CORTICOSTEROID,RESPIRATORY,true,false,false,false,,20.29,17.25,14.20,500,EA,1989-09-15,true
34773-16115-27,Venazole,venazole,50mg,TABLET,ORAL,ACTAVIS,ANTIHISTAMINE,RESPIRATORY,true,false,false,false,,6.08,5.17,4.26,60,EA,1995-06-07,true
27695-16116-16,Cardiquad,valpril,5mg,TABLET,ORAL,BOEHRINGER_INGELHEIM,H2_BLOCKER,GASTROINTESTINAL,false,true,false,false,,298.09,244.43,,60,EA,1990-12-03,true
01350-16117-35,Bentidine,bentidine,50mg/5ml,SOLUTION,INJECTION,SANDOZ,PENICILLIN,ANTIBIOTICS,true,false,false,false,,7.21,6.13,5.05,480,ML,2017-05-24,true
89609-16118-20,Azprazole,azprazole,10mg/5ml,SOLUTION,ORAL,LUPIN,BETA_BLOCKER,CARDIOVASCULAR,true,false,false,false,,38.23,32.50,26.76,240,ML,2024-10-28,true
55947-16119-46,Oncocr,tamsartan,20mg,TABLET,ORAL,GILEAD,THYROID,ENDOCRINE,false,true,false,false,,397.05,325.58,,60,EA,2021-08-19,true
80224-16120-54,Dermcare,gabtriptan,500mg/5ml,SUSPENSION,ORAL,GLAXOSMITHKLINE,CORTICOSTEROID,IMMUNOLOGY,false,true,false,false,,484.24,397.08,,150,ML,2011-02-01,true
82896-16121-61,Metzepam,metzepam,100mg,TABLET,ORAL,MYLAN,TETRACYCLINE,ANTIBIOTICS,true,false,false,false,,3.28,2.79,2.30,60,EA,2017-02-20,true
19927-16122-41,Flexplus,ibuolol,40mg,TABLET,ORAL,SANOFI,BRONCHODILATOR,RESPIRATORY,false,true,false,false,,44.26,36.29,,60,EA,1992-11-12,true
64752-16123-46,Serpril,serpril,250mg/5ml,SUSPENSION,ORAL,SANDOZ,ACE_INHIBITOR,CARDIOVASCULAR,true,false,false,false,,36.35,30.90,25.45,100,ML,2002-06-08,true
37156-16124-11,Fluazole,fluazole,25mg/ml,INJECTION,ORAL,ZYDUS,ACE_INHIBITOR,CARDIOVASCULAR,true,false,false,false,,26.75,22.74,18.72,5,ML,1993-01-03,true
69541-16125-53,Gabdipine,gabdipine,100mg,CAPSULE,ORAL,SANDOZ,IMMUNOSUPPRESSANT,IMMUNOLOGY,true,false,false,false,,20.82,17.70,14.57,100,EA,1980-07-09,true
49789-16126-31,Benolol,benolol,0.5%,OINTMENT,INHALATION,MYLAN,SULFONYLUREA,DIABETES,true,false,false,false,,1.86,1.58,1.30,15,ML,2005-06-23,true
37486-16127-87,Valazole,valazole,25mg,TABLET,ORAL,TEVA,TARGETED_THERAPY,ONCOLOGY,true,false,false,false,,39.94,33.95,27.96,30,EA,2019-12-17,true
13098-16128-38,Renacr,varzepam,10mg,TABLET,INJECTION,GILEAD,GLP1_AGONIST,DIABETES,false,true,false,false,,17.21,14.11,,90,EA,1994-03-06,true
69340-16129-69,Omtidine,omtidine,50mg,CAPSULE,ORAL,LUPIN,ANTIPSYCHOTIC,CNS,true,false,false,false,,10.23,8.70,7.16,30,EA,2024-08-20,true
61952-16130-67,Tampril,tampril,10mg,TABLET,ORAL,SANDOZ,MUSCLE_RELAXANT,PAIN_MANAGEMENT,true,false,false,false,,35.04,29.78,24.53,30,EA,2009-09-22,true
96600-16131-83,Doxvir,doxvir,2%,CREAM,ORAL,ACTAVIS,PENICILLIN,ANTIBIOTICS,true,false,false,false,,18.31,15.56,12.82,30,ML,2003-06-18,true
80923-16132-18,Hepaplus,simvir,75mcg/hr,PATCH,ORAL,NOVARTIS,HORMONE_THERAPY,ONCOLOGY,false,true,false,false,,288.72,236.75,,10,ML,1991-11-06,true
91676-16133-26,Preddipine,preddipine,50mg,CAPSULE,ORAL,TEVA,DIURETIC,CARDIOVASCULAR,true,false,false,false,,34.40,29.24,24.08,60,EA,2018-01-12,false
72801-16134-03,Venazole,venazole,5%,CREAM,TOPICAL,AUROBINDO,ACNE_TREATMENT,DERMATOLOGY,true,false,false,false,,42.59,36.20,29.81,45,ML,2007-02-01,true
99744-16135-92,Pharduo,benvir,200mg,SUPPOSITORY,ORAL,GLAXOSMITHKLINE,OPIOID,CNS,false,true,false,false,,437.71,358.92,,12,ML,2022-11-03,true
56376-16136-60,Dipril,dipril,25mg/ml,INJECTION,ORAL,SANDOZ,ANTICOAGULANT,CARDIOVASCULAR,true,false,false,false,,43.83,37.26,30.68,25,ML,2016-02-14,true
30200-16137-61,Cefazole,cefazole,0.5%,CREAM,ORAL,SANDOZ,TARGETED_THERAPY,ONCOLOGY,true,false,false,false,,15.51,13.18,10.86,60,ML,1994-05-05,true
20286-16138-83,Zolzolam,zolzolam,10mg,CAPSULE,ORAL,ZYDUS,BETA_BLOCKER,CARDIOVASCULAR,true,false,false,false,,7.70,6.54,5.39,30,EA,1997-12-04,true
70844-16139-74,Napolol,napolol,200mg,CAPSULE,ORAL,AUROBINDO,ANTI_INFLAMMATORY_EYE,OPHTHALMOLOGY,true,false,false,false,,0.91,0.77,0.64,30,EA,2006-04-14,true
40516-16140-97,Doxcillin,doxcillin,10mg/5ml,SOLUTION,ORAL,SUN_PHARMA,CALCIUM_CHANNEL_BLOCKER,CARDIOVASCULAR,true,false,false,false,,11.23,9.55,7.86,120,ML,2010-09-28,true
83361-16141-18,Napolol,napolol,50mg,CAPSULE,ORAL,CIPLA,BETA_BLOCKER,CARDIOVASCULAR,true,false,false,false,,5.51,4.68,3.86,500,EA,2002-03-06,true
62387-16142-79,Cefzepam,cefzepam,0.5%,CREAM,ORAL,AUROBINDO,INSULIN,DIABETES,true,false,false,false,,14.37,12.21,10.06,15,ML,2003-05-03,true
77815-16143-46,Predolol,predolol,20mg,CAPSULE,INJECTION,MYLAN,PENICILLIN,ANTIBIOTICS,true,false,false,false,,27.53,23.40,19.27,90,EA,1980-08-08,true
96974-16144-08,Enprazole,enprazole,50mg,SUPPOSITORY,INJECTION,CIPLA,OPIOID,PAIN_MANAGEMENT,true,false,false,false,,0.76,0.65,0.53,24,ML,1984-07-04,true
39476-16145-77,Ditriptan,ditriptan,5%,OINTMENT,INJECTION,CIPLA,ANTICONVULSANT,CNS,true,false,false,false,,25.53,21.70,17.87,30,ML,2009-03-26,true
10289-16146-87,Benstatin,benstatin,150mg,CAPSULE,ORAL,AUROBINDO,GLP1_AGONIST,DIABETES,true,false,false,false,,16.44,13.97,11.51,30,EA,2006-12-02,true
07967-16147-65,Amolol,amolol,1%,CREAM,ORAL,TEVA,HORMONE_THERAPY,ONCOLOGY,true,false,false,false,,46.84,39.81,32.79,30,ML,2018-08-03,true
49609-16148-55,Benpril,benpril,40mg,CAPSULE,ORAL,TEVA,MUSCLE_RELAXANT,PAIN_MANAGEMENT,true,false,false,false,,42.92,36.48,30.04,60,EA,1994-02-22,true
06118-16149-34,Varsartan,varsartan,500mg,TABLET,ORAL,DR_REDDY,DECONGESTANT,RESPIRATORY,true,false,false,false,,9.59,8.15,6.71,30,EA,2000-01-02,true
60514-16150-77,Varzepam,varzepam,10mg/5ml,SOLUTION,ORAL,AUROBINDO,CEPHALOSPORIN,ANTIBIOTICS,true,false,false,false,,0.94,0.80,0.66,240,ML,1985-05-25,true
18576-16151-50,Gabtriptan,gabtriptan,100mg,TABLET,ORAL,CIPLA,CORTICOSTEROID,IMMUNOLOGY,true,false,false,false,,45.99,39.09,32.19,100,EA,2005-03-04,true
65134-16152-69,Omolol,omolol,75mg,CAPSULE,TRANSDERMAL,AUROBINDO,DIURETIC,CARDIOVASCULAR,true,false,false,false,,29.52,25.09,20.66,90,EA,2017-10-12,true
84560-16153-74,Cipolol,cipolol,100mg,CAPSULE,ORAL,LUPIN,TOPICAL_ANALGESIC,PAIN_MANAGEMENT,true,false,false,false,,4.70,4.00,3.29,60,EA,2009-01-02,true
01053-16154-98,Gabcillin,gabcillin,250mg,TABLET,ORAL,SANDOZ,IMMUNOSUPPRESSANT,IMMUNOLOGY,true,false,false,false,,47.38,40.27,33.17,60,EA,2020-11-11,true
29017-16155-09,Ibucycline,ibucycline,100mg,TABLET,ORAL,AUROBINDO,SULFONYLUREA,DIABETES,true,false,false,false,,45.95,39.06,32.16,100,EA,2000-11-20,true
91019-16156-30,Valolol,valolol,20mg,TABLET,ORAL,SUN_PHARMA,TARGETED_THERAPY,ONCOLOGY,true,false,false,false,,18.94,16.10,13.26,30,EA,1991-03-17,true
77365-16157-01,Doxdipine,doxdipine,5mg,TABLET,ORAL,ZYDUS,ANTIFUNGAL,DERMATOLOGY,true,false,false,false,,23.20,19.72,16.24,60,EA,2002-03-04,true
87302-16158-48,Ibupril,ibupril,1%,OINTMENT,ORAL,ZYDUS,LAXATIVE,GASTROINTESTINAL,true,false,false,false,,46.04,39.13,32.23,15,ML,1998-04-23,true
80452-16159-39,Immunoxr,amprazole,25mg/5ml,SOLUTION,ORAL,PFIZER,ANTICOAGULANT,CARDIOVASCULAR,false,true,false,false,,96.07,78.78,,100,ML,2023-10-01,true
96264-16160-94,Cipzepam,cipzepam,10mg,TABLET,ORAL,LUPIN,CEPHALOSPORIN,ANTIBIOTICS,true,false,false,false,,31.93,27.14,22.35,30,EA,1998-05-11,true
08883-16161-44,Flexforte,doxtriptan,50mg/5ml,SOLUTION,ORAL,AMGEN,PENICILLIN,ANTIBIOTICS,false,true,false,false,,221.35,181.51,,120,ML,1999-12-18,true
93899-16162-17,Zolcycline,zolcycline,20mg,TABLET,TOPICAL,TEVA,BPH_TREATMENT,UROLOGY,true,false,false,false,,38.50,32.73,26.95,90,EA,2005-10-06,true
55398-16163-31,Kettidine,kettidine,25mg,TABLET,ORAL,SUN_PHARMA,CEPHALOSPORIN,ANTIBIOTICS,true,false,false,false,,8.46,7.19,5.92,60,EA,1992-12-01,true
66148-16164-85,Renasr,metpril,10mg/ml,INJECTION,ORAL,GILEAD,ANTICONVULSANT,CNS,false,true,false,false,,102.72,84.23,,5,ML,2018-08-11,true
72137-16165-42,Dermshield,fluzepam,500mg,TABLET,ORAL,GILEAD,ANTICOAGULANT,CARDIOVASCULAR,false,true,true,false,,5815.97,4652.78,,30,EA,2010-12-03,true
04131-16166-67,Dermforte,azprazole,250mg/5ml,SUSPENSION,ORAL,AMGEN,NSAID,PAIN_MANAGEMENT,false,true,false,false,,60.50,49.61,,150,ML,2008-01-18,true
52680-16167-62,Tamzepam,tamzepam,10mg/ml,INJECTION,ORAL,CIPLA,MUSCLE_RELAXANT,PAIN_MANAGEMENT,true,false,false,false,,8.99,7.64,6.29,5,ML,2016-05-25,false
70468-16168-92,Seroplus,azprazole,100mg,TABLET,ORAL,GILEAD,H2_BLOCKER,GASTROINTESTINAL,false,true,false,false,,372.45,305.41,,100,EA,1999-09-11,true
39773-16169-31,Azdipine,azdipine,25mg,CAPSULE,OPHTHALMIC,TEVA,STIMULANT,CNS,true,false,false,false,,2.39,2.03,1.67,500,EA,2001-05-24,true
34155-16170-21,Cefstatin,cefstatin,100mg,TABLET,ORAL,ZYDUS,INSULIN,DIABETES,true,false,false,false,,45.86,38.98,32.10,100,EA,2016-09-24,true
50906-16171-44,Oncoguard,varvir,10mg,CAPSULE,ORAL,NOVARTIS,METFORMIN,DIABETES,false,true,false,false,,464.36,380.78,,90,EA,2000-03-07,true
60943-16172-98,Parfloxacin,parfloxacin,150mg,CAPSULE,ORAL,ZYDUS,TOPICAL_ANALGESIC,PAIN_MANAGEMENT,true,false,false,false,,28.77,24.45,20.14,500,EA,2020-03-09,true
81369-16173-07,Riszolam,riszolam,10mg,TABLET,ORAL,DR_REDDY,STIMULANT,CNS,true,false,false,false,,22.62,19.23,15.83,500,EA,2012-03-27,true
11414-16174-57,Benazole,benazole,10mg/5ml,SOLUTION,ORAL,AUROBINDO,BRONCHODILATOR,RESPIRATORY,true,false,false,false,,31.33,26.63,21.93,100,ML,1982-07-03,true
05007-16175-34,Mettriptan,mettriptan,20mg,CAPSULE,TOPICAL,SUN_PHARMA,NSAID,PAIN_MANAGEMENT,true,false,false,false,,35.92,30.53,25.14,60,EA,2016-08-07,true
77968-16176-69,Actipro,naptidine,100mg/5ml,SOLUTION,OPHTHALMIC,NOVARTIS,ANTACID,GASTROINTESTINAL,false,true,true,false,,8282.28,6625.82,,240,ML,2023-01-01,true
22421-16177-97,Azvir,azvir,50mcg/hr,PATCH,ORAL,SUN_PHARMA,VITAMIN,OTHER,true,false,false,false,,14.60,12.41,10.22,10,ML,2007-08-07,true
44431-16178-70,Napazole,napazole,40mg,CAPSULE,RECTAL,ACTAVIS,ACE_INHIBITOR,CARDIOVASCULAR,true,false,false,false,,3.09,2.63,2.16,30,EA,2020-08-21,true
43876-16179-61,Doxfloxacin,doxfloxacin,5mg,TABLET,ORAL,SANDOZ,ANTICOAGULANT,CARDIOVASCULAR,true,false,false,false,,48.23,41.00,33.76,30,EA,1990-04-19,true
76722-16180-58,Dipril,dipril,100mg,TABLET,ORAL,ZYDUS,NSAID,PAIN_MANAGEMENT,true,false,false,false,,10.98,9.33,7.69,30,EA,1996-04-21,true
91233-16181-91,Tamfloxacin,tamfloxacin,0.1%,CREAM,INJECTION,LUPIN,STATIN,CARDIOVASCULAR,true,false,false,false,,39.78,33.81,27.85,60,ML,1985-07-06,true
50812-16182-94,Clofloxacin,clofloxacin,125mg/5ml,SUSPENSION,INJECTION,ACTAVIS,OPIOID,CNS,true,false,false,false,,11.00,9.35,7.70,200,ML,2003-04-15,true
69697-16183-02,Omzolam,omzolam,75mg,CAPSULE,ORAL,CIPLA,H2_BLOCKER,GASTROINTESTINAL,true,false,false,false,,18.10,15.39,12.67,500,EA,2016-11-26,true
97326-16184-93,Riscillin,riscillin,50mg,CAPSULE,ORAL,CIPLA,BETA_BLOCKER,CARDIOVASCULAR,true,false,false,false,,3.95,3.36,2.77,60,EA,2000-09-23,true
84498-16185-54,Ciptriptan,ciptriptan,40mg,CAPSULE,ORAL,SANDOZ,MUSCLE_RELAXANT,PAIN_MANAGEMENT,true,false,false,false,,47.96,40.77,33.57,500,EA,2007-05-06,true
33104-16186-82,Napsartan,napsartan,10mg,TABLET,ORAL,ZYDUS,ANTIDEPRESSANT,CNS,true,false,false,false,,4.71,4.00,3.30,500,EA,1985-02-17,true
61709-16187-44,Amprazole,amprazole,10mg,TABLET,ORAL,ZYDUS,MUSCLE_RELAXANT,PAIN_MANAGEMENT,true,false,false,false,,47.32,40.22,33.12,60,EA,1998-09-05,true
49673-16188-42,Varazole,varazole,25mg,TABLET,ORAL,MYLAN,OPIOID,CNS,true,false,false,false,,48.52,41.24,33.96,60,EA,2012-08-02,true
33568-16189-14,Zolcycline,zolcycline,40mg,TABLET,ORAL,AUROBINDO,ACE_INHIBITOR,CARDIOVASCULAR,true,false,false,false,,5.22,4.44,3.65,90,EA,1982-07-09,true
22860-16190-15,Predtidine,predtidine,250mg,TABLET,ORAL,ACTAVIS,CEPHALOSPORIN,ANTIBIOTICS,true,false,false,false,,23.30,19.80,16.31,30,EA,1990-11-02,true
72925-16191-41,Fluprazole,fluprazole,5mg/5ml,SOLUTION,ORAL,CIPLA,ACE_INHIBITOR,CARDIOVASCULAR,true,false,false,false,,36.10,30.68,25.27,120,ML,1990-09-22,true
82491-16192-82,Immunoshield,napzepam,20mg,TABLET,ORAL,AMGEN,FLUOROQUINOLONE,ANTIBIOTICS,false,true,false,false,,229.70,188.35,,100,EA,2004-04-01,true
46774-16193-25,Partidine,partidine,10mg/5ml,SOLUTION,INHALATION,AUROBINDO,SULFONYLUREA,DIABETES,true,false,false,false,,9.88,8.40,6.92,120,ML,1993-10-14,true
24725-16194-10,Glucoplex,tamolol,25mg,TABLET,ORAL,ASTRAZENECA,TOPICAL_ANALGESIC,PAIN_MANAGEMENT,false,true,true,false,,5066.38,4053.10,,90,EA,2010-01-18,true
06935-16195-08,Zymoxr,hydpril,40mg,TABLET,ORAL,ASTRAZENECA,ED_TREATMENT,UROLOGY,false,true,false,false,,147.68,121.10,,100,EA,1992-11-12,true
25996-16196-02,Ultraforte,omcillin,25mg,CAPSULE,ORAL,AMGEN,ACE_INHIBITOR,CARDIOVASCULAR,false,true,false,false,,270.80,222.06,,30,EA,2014-08-26,true
66248-16197-59,Warzepam,warzepam,200mg,CAPSULE,ORAL,SANDOZ,ANTIFUNGAL,DERMATOLOGY,true,false,false,false,,47.23,40.15,33.06,500,EA,1991-08-27,true
14613-16198-98,Doxvir,doxvir,250mg/5ml,SUSPENSION,ORAL,AUROBINDO,ANXIOLYTIC,CNS,true,false,false,false,,33.06,28.10,23.14,150,ML,2021-04-22,true
92394-16199-08,Zymoplex,enpril,200mg,CAPSULE,ORAL,BAYER,FLUOROQUINOLONE,ANTIBIOTICS,false,true,false,false,,161.13,132.13,,500,EA,2018-11-12,true
02678-16200-40,Gabzolam,gabzolam,500mg,TABLET,ORAL,SANDOZ,BRONCHODILATOR,RESPIRATORY,true,false,false,false,,20.93,17.79,14.65,500,EA,2000-12-13,true
70874-16201-17,Hydolol,hydolol,0.5%,OINTMENT,ORAL,LUPIN,DPP4_INHIBITOR,DIABETES,true,false,false,false,,39.55,33.62,27.68,15,ML,1987-03-28,true
43273-16202-60,Simdipine,simdipine,50mg,TABLET,ORAL,ACTAVIS,ANTICOAGULANT,CARDIOVASCULAR,true,false,false,false,,19.62,16.68,13.73,500,EA,1996-02-01,true
24539-16203-17,Gabolol,gabolol,50mg,TABLET,TOPICAL,LUPIN,INSULIN,DIABETES,true,false,false,false,,34.55,29.37,24.18,100,EA,2002-06-26,true
20226-16204-28,Glucood,servir,50mg,CAPSULE,INJECTION,NOVARTIS,MACROLIDE,ANTIBIOTICS,false,true,false,false,,479.11,392.87,,100,EA,2017-12-18,true
88768-16205-11,Bioplus,clotriptan,25mcg/hr,PATCH,OPHTHALMIC,PFIZER,LAXATIVE,GASTROINTESTINAL,false,true,false,false,,249.47,204.57,,10,ML,2002-04-22,true
32899-16206-81,Kettidine,kettidine,10mg,TABLET,INHALATION,LUPIN,INSULIN,DIABETES,true,false,false,false,,11.86,10.08,8.30,60,EA,2003-02-16,true
24889-16207-25,Preddipine,preddipine,25mg,TABLET,TOPICAL,SUN_PHARMA,OPIOID,PAIN_MANAGEMENT,true,false,false,false,,48.52,41.24,33.96,30,EA,1987-10-22,true
81915-16208-41,Clocillin,clocillin,25mg/5ml,SOLUTION,ORAL,DR_REDDY,HORMONE_THERAPY,ONCOLOGY,true,false,false,false,,45.41,38.60,31.79,240,ML,1984-09-03,true
49706-16209-50,Amsartan,amsartan,100mg/5ml,SOLUTION,TOPICAL,DR_REDDY,LAXATIVE,GASTROINTESTINAL,true,false,false,false,,45.02,38.27,31.51,120,ML,1991-01-12,true
48846-16210-64,Ketoquad,varzolam,500mg/5ml,SUSPENSION,INJECTION,BOEHRINGER_INGELHEIM,STATIN,CARDIOVASCULAR,false,true,false,false,,18.55,15.21,,100,ML,2019-05-07,true
66243-16211-11,Warprazole,warprazole,200mg,CAPSULE,INJECTION,SUN_PHARMA,ANTIDEPRESSANT,CNS,true,false,false,false,,46.54,39.56,32.58,90,EA,2023-03-10,true
48409-16212-10,Profloxacin,profloxacin,10mg/5ml,SOLUTION,ORAL,DR_REDDY,OVERACTIVE_BLADDER,UROLOGY,true,false,false,false,,18.06,15.35,12.64,240,ML,2013-10-05,true
